session_id,user_id,session_start,session_end,session_duration,country,traffic_source,campaign_name,device_category,landing_page,exit_page
S26012063918,U03318,2026-01-20 02:52:52,2026-01-20 03:00:40,7m 48s,uae,social,latam_social_push,desktop,/sale,/products
S26022237767,U02128,2026-02-22 14:04:44,2026-02-22 14:06:49,125s,italy,social,latam_social_push,desktop,/sale,/search
S26032080264,U01435,2026-03-20 19:59:11,2026-03-20 20:21:58,22m 47s,South Africa,organic,,mobile,/new-arrivals,/cart
S26032068739,U04525,2026-03-20 04:29:51,2026-03-20 04:45:58,16m 7s,CA,organic,,desktop,/new-arrivals,/cart
S26010660027,U00276,2026-01-06 12:20:46,2026-01-06 12:50:15,1769s,FR,organic,,desktop,/new-arrivals,/cart
S26031804520,U03801,2026-03-18 11:03:53,2026-03-18 11:16:56,13m 3s,ZA,organic,,mobile,/audio,/
S26032043412,U04256,2026-03-20 21:02:46,2026-03-20 21:32:05,29m 19s,TH,organic,,mobile,/phones,/search
S26012779520,U04476,2026-01-27 17:20:41,2026-01-27 17:24:41,4m 0s,Australia,social,influencer_sea_q1,desktop,/sale,/search
S26011380176,U04008,2026-01-13 17:21:26,2026-01-13 17:26:57,331s,China,direct,,desktop,/deals,/products
S26032615452,U00418,2026-03-26 23:34:26,2026-03-26 23:52:01,17m 35s,TH,paid,asia_pacific_launch,desktop,/new-arrivals,/
S26010829050,U01641,2026-01-08 04:05:01,2026-01-08 04:20:20,15m 19s,United Arab Emirates,paid,middle_east_premium,tablet,/deals,/cart
S26031070931,U02531,2026-03-10 02:51:52,2026-03-10 02:58:46,6m 54s,canada,organic,,mobile,/accessories,/products
S26012749726,U03992,2026-01-27 11:57:19,2026-01-27 12:03:57,6m 38s,Germany,social,valentines_accessories,desktop,/sale,/404
S26030834684,U00794,2026-03-08 23:09:51,2026-03-08 23:17:15,7m 24s,BR,direct,,tablet,/deals,/search
S26010132752,U01074,2026-01-01 07:19:47,2026-01-01 07:41:31,1304s,Singapore,direct,,mobile,/,/search
S26012503463,U02050,2026-01-25 03:06:35,2026-01-25 03:28:40,1325s,JP,paid,retargeting_global,desktop,/audio,/products
S26011074298,U03843,2026-01-10 12:40:29,2026-01-10 12:56:28,15m 59s,FR,social,latam_social_push,desktop,/,/search
S26020407649,U02739,2026-02-04 05:51:09,2026-02-04 06:14:41,1412s,india,social,latam_social_push,mobile,/sale,/404
S26032113756,U00039,2026-03-21 12:57:17,2026-03-21 13:03:25,6m 8s,AE,paid,spring_sale_2026,desktop,/sale,/
S26031969476,U00829,2026-03-19 07:55:43,2026-03-19 08:14:15,1112s,TH,email,tech_tuesday_email,desktop,/new-arrivals,/404
S26031535624,U03730,2026-03-15 14:24:14,2026-03-15 14:30:40,386s,Italy,organic,,desktop,/,/products
S26032240482,U02715,2026-03-22 13:59:16,2026-03-22 14:15:55,999s,Canada,paid,spring_sale_2026,desktop,/,/search
S26030974826,U02809,2026-03-09 14:02:16,2026-03-09 14:11:38,562s,france,organic,,desktop,/deals,/products
S26010686920,U00561,2026-01-06 10:36:34,2026-01-06 10:38:16,102s,thailand,social,valentines_accessories,desktop,/deals,/search
S26012560906,U03254,2026-01-25 19:30:50,2026-01-25 19:54:02,23m 12s,china,organic,,mobile,/,/cart
S26032088944,U00050,2026-03-20 02:00:21,2026-03-20 02:12:37,12m 16s,Japan,social,latam_social_push,desktop,/wearables,/products
S26031400658,U00511,2026-03-14 16:43:48,2026-03-14 16:52:25,8m 37s,United Kingdom,direct,,desktop,/tablets,/
S26022365215,U02285,2026-02-23 07:54:39,2026-02-23 08:17:27,22m 48s,Deutschland,organic,,mobile,/deals,/search
S26031641224,U03428,2026-03-16 01:37:18,2026-03-16 01:54:49,17m 31s,CL,organic,,mobile,/new-arrivals,/cart
S26031633472,U03828,2026-03-16 21:47:52,2026-03-16 22:04:07,16m 15s,thailand,social,latam_social_push,desktop,/wearables,/cart
S26020409838,U00262,2026-02-04 03:24:28,2026-02-04 03:44:10,19m 42s,australia,organic,,desktop,/new-arrivals,/
S26022777247,U04834,2026-02-27 09:54:47,2026-02-27 10:18:41,23m 54s,CL,organic,,mobile,/sale,/search
S26031214118,U02175,2026-03-12 08:31:54,2026-03-12 08:54:21,1347s,Canada,paid,middle_east_premium,desktop,/phones,/
S26022897163,U04150,2026-02-28 14:12:51,2026-02-28 14:14:57,2m 6s,japan,social,latam_social_push,desktop,/new-arrivals,/search
S26022510029,U01782,2026-02-25 20:10:50,2026-02-25 20:28:15,17m 25s,JP,paid,middle_east_premium,desktop,/sale,/
S26011087504,U04024,2026-01-10 19:44:19,2026-01-10 19:52:06,7m 47s,italy,direct,,desktop,/,/cart
S26021521347,U03691,2026-02-15 00:47:24,2026-02-15 00:53:40,6m 16s,Singapore,social,influencer_sea_q1,desktop,/wearables,/search
S26032841203,U01293,2026-03-28 03:34:28,2026-03-28 03:45:09,641s,colombia,social,valentines_accessories,desktop,/tablets,/products
S26032871536,U04952,2026-03-28 04:18:42,2026-03-28 04:39:19,20m 37s,India,organic,,mobile,/audio,/
S26022649844,U01695,2026-02-26 06:38:48,2026-02-26 06:44:21,5m 33s,China,social,valentines_accessories,desktop,/sale,/
S26012381060,U02165,2026-01-23 06:01:03,2026-01-23 06:26:20,1517s,AE,social,valentines_accessories,desktop,/deals,/cart
S26022533979,U04314,2026-02-25 11:18:43,2026-02-25 11:30:43,12m 0s,TH,social,valentines_accessories,mobile,/sale,/cart
S26013067130,U04247,2026-01-30 14:20:29,2026-01-30 14:28:42,8m 13s,Japan,direct,,mobile,/,/cart
S26013105067,U02679,2026-01-31 02:34:40,2026-01-31 02:57:33,22m 53s,Canada,organic,,mobile,/sale,/cart
S26022576963,U02930,2026-02-25 12:00:36,2026-02-25 12:22:07,21m 31s,Deutschland,direct,,tablet,/deals,/cart
S26020820395,U02844,2026-02-08 05:23:41,2026-02-08 05:28:59,318s,singapore,organic,,mobile,/sale,/products
S26021742398,U02473,2026-02-17 14:39:11,2026-02-17 14:42:37,3m 26s,AU,paid,retargeting_global,mobile,/new-arrivals,/cart
S26021710519,U00765,2026-02-17 03:07:30,2026-02-17 03:22:11,881s,Australia,email,tech_tuesday_email,mobile,/sale,/404
S26010244793,U00311,2026-01-02 21:19:28,2026-01-02 21:24:43,315s,TH,social,valentines_accessories,desktop,/sale,/search
S26031664182,U02148,2026-03-16 04:53:41,2026-03-16 05:14:26,1245s,France,organic,,desktop,/tablets,/products
S26021181865,U02481,2026-02-11 07:51:52,2026-02-11 08:03:18,686s,Thailand,organic,,desktop,/sale,/
S26010746947,U00034,2026-01-07 18:19:59,2026-01-07 18:31:23,11m 24s,China,organic,,mobile,/sale,/
S26022757227,U00332,2026-02-27 07:58:58,2026-02-27 07:59:59,1m 1s,thailand,social,latam_social_push,mobile,/wearables,/cart
S26021875752,U03638,2026-02-18 22:01:16,2026-02-18 22:07:15,5m 59s,SG,social,influencer_sea_q1,mobile,/new-arrivals,/404
S26030970459,U00697,2026-03-09 10:47:01,2026-03-09 11:16:08,29m 7s,singapore,paid,middle_east_premium,mobile,/deals,/404
S26021912674,U00350,2026-02-19 23:08:44,2026-02-19 23:15:07,6m 23s,India,organic,,tablet,/accessories,/cart
S26012258853,U04407,2026-01-22 21:10:05,2026-01-22 21:37:00,26m 55s,France,paid,retargeting_global,desktop,/deals,/products
S26011020468,U02597,2026-01-10 02:55:52,2026-01-10 03:12:56,17m 4s,Germany,paid,new_year_gadgets,desktop,/,/
S26021310508,U03681,2026-02-13 07:08:31,2026-02-13 07:10:46,135s,US,organic,,desktop,/,/products
S26011494527,U02075,2026-01-14 23:07:57,2026-01-14 23:36:57,29m 0s,japan,social,influencer_sea_q1,desktop,/sale,/
S26030365936,U01517,2026-03-03 07:39:10,2026-03-03 07:46:30,440s,Australia,social,influencer_sea_q1,mobile,/deals,/products
S26022456587,U01867,2026-02-24 14:20:38,2026-02-24 14:47:09,1591s,singapore,social,latam_social_push,desktop,/new-arrivals,/cart
S26020626139,U02719,2026-02-06 05:18:23,2026-02-06 05:42:59,1476s,singapore,organic,,desktop,/new-arrivals,/404
S26031929974,U03582,2026-03-19 17:25:44,2026-03-19 17:45:55,20m 11s,South Africa,social,influencer_sea_q1,mobile,/accessories,/products
S26031801797,U00766,2026-03-18 22:20:29,2026-03-18 22:38:37,1088s,AE,paid,middle_east_premium,desktop,/sale,/cart
S26010153661,U04582,2026-01-01 09:16:00,2026-01-01 09:18:42,162s,Japan,paid,spring_sale_2026,mobile,/deals,/products
S26021661281,U01213,2026-02-16 06:48:46,2026-02-16 06:55:43,6m 57s,Singapore,social,influencer_sea_q1,tablet,/deals,/search
S26011124455,U03168,2026-01-11 14:39:22,2026-01-11 15:09:01,1779s,India,email,tech_tuesday_email,mobile,/sale,/search
S26031133601,U04386,2026-03-11 01:00:18,2026-03-11 01:10:34,10m 16s,AU,organic,,desktop,/new-arrivals,/cart
S26032694010,U01360,2026-03-26 15:11:12,2026-03-26 15:18:36,7m 24s,IN,paid,spring_sale_2026,tablet,/,/
S26032552129,U04108,2026-03-25 00:01:24,2026-03-25 00:14:55,811s,Australia,paid,new_year_gadgets,mobile,/audio,/search
S26031206503,U04113,2026-03-12 02:04:24,2026-03-12 02:25:03,1239s,Japan,email,tech_tuesday_email,mobile,/,/search
S26012406065,U04384,2026-01-24 10:35:50,2026-01-24 10:57:00,21m 10s,TH,social,influencer_sea_q1,desktop,/sale,/cart
S26020226664,U01630,2026-02-02 17:36:40,2026-02-02 18:04:23,1663s,india,organic,,mobile,/new-arrivals,/search
S26022417004,U03284,2026-02-24 14:15:07,2026-02-24 14:32:31,1044s,thailand,email,tech_tuesday_email,tablet,/sale,/cart
S26022496032,U00977,2026-02-24 06:06:05,2026-02-24 06:13:30,7m 25s,USA,organic,,desktop,/deals,/404
S26021475967,U02594,2026-02-14 23:30:18,2026-02-14 23:30:56,38s,australia,paid,retargeting_global,mobile,/,/
S26011361379,U04994,2026-01-13 13:55:45,2026-01-13 14:17:06,1281s,AU,organic,,desktop,/,/404
S26020465479,U02297,2026-02-04 13:05:26,2026-02-04 13:08:45,3m 19s,United Kingdom,email,tech_tuesday_email,tablet,/deals,/search
S26012540521,U00143,2026-01-25 10:08:18,2026-01-25 10:37:25,29m 7s,CN,social,influencer_sea_q1,mobile,/deals,/products
S26030864549,U04293,2026-03-08 04:29:06,2026-03-08 04:48:33,1167s,japan,paid,asia_pacific_launch,mobile,/phones,/404
S26031136185,U02303,2026-03-11 22:48:16,2026-03-11 23:05:41,17m 25s,italy,organic,,desktop,/new-arrivals,/cart
S26020397248,U01398,2026-02-03 09:06:41,2026-02-03 09:09:18,2m 37s,Thailand,organic,,desktop,/sale,/404
S26022413898,U01448,2026-02-24 09:53:27,2026-02-24 10:12:25,1138s,japan,direct,,tablet,/,/cart
S26030630906,U02570,2026-03-06 03:44:21,2026-03-06 04:00:32,16m 11s,US,social,valentines_accessories,mobile,/new-arrivals,/search
S26020294872,U04904,2026-02-02 21:24:01,2026-02-02 21:48:55,24m 54s,china,paid,spring_sale_2026,mobile,/audio,/cart
S26020487837,U00097,2026-02-04 01:33:46,2026-02-04 01:39:47,6m 1s,Australia,social,influencer_sea_q1,mobile,/tablets,/cart
S26032971001,U04835,2026-03-29 13:14:06,2026-03-29 13:18:58,4m 52s,United Kingdom,organic,,mobile,/,/cart
S26010559556,U01754,2026-01-05 04:12:13,2026-01-05 04:22:39,10m 26s,CA,organic,,desktop,/accessories,/404
S26031073390,U00286,2026-03-10 14:17:49,2026-03-10 14:40:04,22m 15s,india,paid,asia_pacific_launch,desktop,/sale,/
S26030451816,U03840,2026-03-04 16:33:21,2026-03-04 16:52:56,1175s,US,social,latam_social_push,mobile,/phones,/
S26020992753,U04011,2026-02-09 12:06:00,2026-02-09 12:18:24,744s,IT,organic,,tablet,/sale,/search
S26012055903,U03607,2026-01-20 23:23:03,2026-01-20 23:38:50,15m 47s,india,social,influencer_sea_q1,desktop,/wearables,/products
S26032903001,U01784,2026-03-29 09:04:33,2026-03-29 09:16:05,11m 32s,TH,social,valentines_accessories,desktop,/deals,/cart
S26030809137,U04447,2026-03-08 18:33:22,2026-03-08 18:45:44,12m 22s,Argentina,social,valentines_accessories,mobile,/accessories,/cart
S26012844213,U02119,2026-01-28 01:48:13,2026-01-28 02:08:29,20m 16s,IN,organic,,mobile,/tablets,/search
S26020441327,U03354,2026-02-04 23:21:37,2026-02-04 23:39:27,1070s,JP,direct,,desktop,/new-arrivals,/
S26012507546,U01660,2026-01-25 20:56:43,2026-01-25 20:57:44,61s,Italy,organic,,desktop,/audio,/products
S26032746874,U03375,2026-03-27 08:17:13,2026-03-27 08:32:13,900s,China,organic,,desktop,/,/search
S26010622492,U03015,2026-01-06 13:23:14,2026-01-06 13:38:27,15m 13s,India,paid,spring_sale_2026,desktop,/new-arrivals,/search
S26030182689,U03000,2026-03-01 17:19:20,2026-03-01 17:30:47,687s,Canada,organic,,mobile,/deals,/cart
S26010625467,U01054,2026-01-06 18:57:17,2026-01-06 19:02:08,291s,Singapore,email,tech_tuesday_email,tablet,/deals,/search
S26030549882,U01399,2026-03-05 08:29:00,2026-03-05 08:31:10,2m 10s,SG,paid,new_year_gadgets,mobile,/new-arrivals,/search
S26010231217,U01428,2026-01-02 04:21:24,2026-01-02 04:29:01,7m 37s,south africa,direct,,tablet,/,/search
S26021149171,U03269,2026-02-11 19:16:23,2026-02-11 19:37:05,20m 42s,China,direct,,mobile,/new-arrivals,/404
S26010902166,U04027,2026-01-09 15:03:21,2026-01-09 15:25:59,1358s,china,paid,retargeting_global,desktop,/new-arrivals,/
S26020617412,U00003,2026-02-06 16:36:58,2026-02-06 16:45:21,8m 23s,Australia,paid,asia_pacific_launch,desktop,/phones,/products
S26022647982,U01521,2026-02-26 16:28:42,2026-02-26 16:38:38,596s,FR,email,tech_tuesday_email,desktop,/,/
S26020527508,U04416,2026-02-05 19:57:50,2026-02-05 20:14:58,17m 8s,Canada,email,tech_tuesday_email,mobile,/new-arrivals,/
S26030396496,U00336,2026-03-03 22:30:58,2026-03-03 22:57:55,26m 57s,CO,paid,retargeting_global,desktop,/,/products
S26022560888,U00412,2026-02-25 01:47:25,2026-02-25 02:01:30,14m 5s,IT,organic,,mobile,/deals,/
S26022638830,U02221,2026-02-26 03:36:08,2026-02-26 03:56:07,19m 59s,colombia,social,influencer_sea_q1,tablet,/accessories,/search
S26021360269,U04049,2026-02-13 18:09:00,2026-02-13 18:18:35,575s,colombia,organic,,desktop,/audio,/search
S26012215730,U00935,2026-01-22 23:15:41,2026-01-22 23:41:36,25m 55s,TH,organic,,desktop,/deals,/products
S26032474094,U03566,2026-03-24 12:59:19,2026-03-24 13:13:03,824s,japan,direct,,desktop,/sale,/cart
S26021317452,U04889,2026-02-13 10:40:29,2026-02-13 10:42:07,1m 38s,Deutschland,paid,retargeting_global,desktop,/deals,/search
S26032672816,U01082,2026-03-26 10:24:43,2026-03-26 10:27:25,2m 42s,argentina,paid,new_year_gadgets,mobile,/deals,/404
S26012974599,U02319,2026-01-29 12:05:31,2026-01-29 12:12:23,6m 52s,Singapore,social,latam_social_push,desktop,/tablets,/search
S26020658458,U03494,2026-02-06 20:27:31,2026-02-06 20:45:14,1063s,Mexico,social,latam_social_push,desktop,/sale,/cart
S26021487100,U02982,2026-02-14 09:27:11,2026-02-14 09:42:30,919s,France,social,influencer_sea_q1,tablet,/,/cart
S26031316217,U00627,2026-03-13 04:31:09,2026-03-13 04:46:26,15m 17s,Singapore,social,influencer_sea_q1,desktop,/phones,/cart
S26010488564,U01997,2026-01-04 18:22:15,2026-01-04 18:23:57,1m 42s,India,social,latam_social_push,mobile,/sale,/products
S26011236906,U02375,2026-01-12 17:48:16,2026-01-12 18:05:26,1030s,united kingdom,organic,,mobile,/audio,/search
S26011905921,U03249,2026-01-19 17:14:09,2026-01-19 17:43:49,29m 40s,BR,paid,middle_east_premium,mobile,/new-arrivals,/404
S26030316174,U03224,2026-03-03 15:59:45,2026-03-03 16:14:25,14m 40s,AU,organic,,tablet,/,/cart
S26012192934,U03863,2026-01-21 22:08:46,2026-01-21 22:14:23,5m 37s,australia,paid,retargeting_global,desktop,/,/
S26021131020,U04179,2026-02-11 05:47:49,2026-02-11 06:12:55,25m 6s,China,paid,new_year_gadgets,desktop,/phones,/products
S26020177180,U03382,2026-02-01 11:47:41,2026-02-01 12:06:28,18m 47s,DE,organic,,desktop,/deals,/search
S26021211533,U01844,2026-02-12 22:31:55,2026-02-12 22:52:12,20m 17s,canada,paid,middle_east_premium,mobile,/,/
S26031943920,U00237,2026-03-19 07:04:23,2026-03-19 07:29:54,1531s,india,paid,spring_sale_2026,desktop,/new-arrivals,/404
S26033060051,U04262,2026-03-30 00:15:43,2026-03-30 00:32:52,1029s,Japan,social,latam_social_push,desktop,/phones,/search
S26010271991,U04721,2026-01-02 17:41:33,2026-01-02 17:55:09,816s,south africa,organic,,desktop,/wearables,/search
S26030793591,U00632,2026-03-07 11:55:58,2026-03-07 12:19:42,23m 44s,China,social,influencer_sea_q1,desktop,/sale,/products
S26012099320,U01168,2026-01-20 16:52:37,2026-01-20 16:58:59,382s,Chile,paid,retargeting_global,mobile,/accessories,/cart
S26010474683,U03884,2026-01-04 03:30:28,2026-01-04 03:47:38,1030s,thailand,paid,middle_east_premium,desktop,/deals,/search
S26022489522,U02427,2026-02-24 22:11:38,2026-02-24 22:28:10,16m 32s,canada,paid,asia_pacific_launch,mobile,/deals,/products
S26031720631,U03138,2026-03-17 09:36:06,2026-03-17 09:59:37,23m 31s,AR,social,influencer_sea_q1,tablet,/,/
S26012737698,U02673,2026-01-27 21:44:30,2026-01-27 22:01:05,16m 35s,AU,paid,new_year_gadgets,mobile,/accessories,/
S26021689110,U00700,2026-02-16 01:14:05,2026-02-16 01:33:09,19m 4s,IT,direct,,desktop,/new-arrivals,/
S26011078784,U03444,2026-01-10 00:32:02,2026-01-10 00:55:53,23m 51s,SG,social,valentines_accessories,desktop,/tablets,/search
S26010724951,U01000,2026-01-07 20:28:45,2026-01-07 20:41:20,755s,United Kingdom,paid,middle_east_premium,desktop,/accessories,/cart
S26020420348,U04626,2026-02-04 23:38:09,2026-02-04 23:43:28,5m 19s,Thailand,social,valentines_accessories,tablet,/sale,/404
S26012002451,U02158,2026-01-20 18:12:22,2026-01-20 18:18:37,375s,Singapore,organic,,mobile,/,/cart
S26020586028,U00486,2026-02-05 10:26:44,2026-02-05 10:31:37,293s,Chile,paid,spring_sale_2026,desktop,/sale,/search
S26022459484,U04318,2026-02-24 06:49:36,2026-02-24 07:16:23,26m 47s,TH,social,latam_social_push,desktop,/new-arrivals,/search
S26030940192,U03741,2026-03-09 01:27:07,2026-03-09 01:28:45,98s,china,paid,middle_east_premium,desktop,/,/404
S26030697289,U04307,2026-03-06 09:09:36,2026-03-06 09:24:18,14m 42s,france,paid,new_year_gadgets,mobile,/deals,/
S26012538976,U04943,2026-01-25 01:49:25,2026-01-25 01:50:34,69s,united states,email,tech_tuesday_email,mobile,/sale,/cart
S26031701232,U03054,2026-03-17 16:08:43,2026-03-17 16:27:36,1133s,IN,organic,,desktop,/new-arrivals,/cart
S26012328277,U03630,2026-01-23 03:55:28,2026-01-23 04:11:33,16m 5s,India,direct,,mobile,/new-arrivals,/search
S26010427417,U00991,2026-01-04 19:28:00,2026-01-04 19:30:15,2m 15s,USA,paid,new_year_gadgets,mobile,/sale,/search
S26020306239,U04349,2026-02-03 19:28:56,2026-02-03 19:31:21,2m 25s,india,paid,retargeting_global,mobile,/deals,/products
S26012981372,U02096,2026-01-29 16:58:26,2026-01-29 17:25:14,26m 48s,China,social,latam_social_push,desktop,/new-arrivals,/search
S26021110853,U03835,2026-02-11 23:07:34,2026-02-11 23:08:16,0m 42s,colombia,email,tech_tuesday_email,desktop,/sale,/products
S26032702017,U00452,2026-03-27 04:09:56,2026-03-27 04:32:50,22m 54s,France,paid,middle_east_premium,desktop,/,/products
S26012404037,U02437,2026-01-24 00:26:28,2026-01-24 00:39:35,13m 7s,france,paid,spring_sale_2026,desktop,/,/
S26012400600,U04816,2026-01-24 09:14:43,2026-01-24 09:28:23,13m 40s,india,paid,spring_sale_2026,tablet,/sale,/products
S26030302633,U03891,2026-03-03 06:27:52,2026-03-03 06:51:39,23m 47s,Italy,paid,new_year_gadgets,desktop,/deals,/404
S26032097007,U01327,2026-03-20 09:32:02,2026-03-20 09:45:02,780s,CO,social,valentines_accessories,desktop,/new-arrivals,/cart
S26013043614,U01190,2026-01-30 07:58:54,2026-01-30 08:01:06,132s,UK,paid,retargeting_global,desktop,/new-arrivals,/search
S26012460509,U01547,2026-01-24 19:30:57,2026-01-24 19:34:01,184s,China,paid,middle_east_premium,mobile,/deals,/search
S26022014579,U02469,2026-02-20 16:14:30,2026-02-20 16:41:50,27m 20s,china,organic,,mobile,/deals,/
S26022020019,U02800,2026-02-20 07:27:21,2026-02-20 07:28:30,1m 9s,italy,organic,,desktop,/deals,/cart
S26011954012,U03133,2026-01-19 20:44:54,2026-01-19 20:56:16,11m 22s,AR,social,valentines_accessories,desktop,/new-arrivals,/404
S26022444674,U00990,2026-02-24 20:01:31,2026-02-24 20:20:35,19m 4s,australia,paid,retargeting_global,desktop,/deals,/products
S26031553206,U03801,2026-03-15 03:41:17,2026-03-15 03:45:36,4m 19s,south africa,email,tech_tuesday_email,mobile,/new-arrivals,/
S26032216523,U01839,2026-03-22 13:22:10,2026-03-22 13:38:36,986s,GB,organic,,desktop,/deals,/404
S26012585244,U02640,2026-01-25 05:57:47,2026-01-25 06:23:04,25m 17s,USA,organic,,desktop,/sale,/cart
S26011781743,U01407,2026-01-17 11:41:13,2026-01-17 12:05:11,23m 58s,Thailand,social,valentines_accessories,mobile,/phones,/
S26012568535,U01726,2026-01-25 21:00:20,2026-01-25 21:24:07,23m 47s,Canada,organic,,desktop,/new-arrivals,/
S26031967565,U03570,2026-03-19 00:31:41,2026-03-19 00:57:01,25m 20s,IT,paid,asia_pacific_launch,mobile,/,/
S26011487248,U04503,2026-01-14 20:52:10,2026-01-14 21:00:42,512s,CN,organic,,tablet,/deals,/
S26031598580,U00177,2026-03-15 13:33:06,2026-03-15 13:39:32,6m 26s,Australia,social,valentines_accessories,tablet,/,/search
S26011576634,U02514,2026-01-15 03:45:33,2026-01-15 03:55:55,622s,United Kingdom,organic,,mobile,/deals,/products
S26032777099,U03153,2026-03-27 18:36:09,2026-03-27 18:46:49,10m 40s,CA,social,valentines_accessories,mobile,/new-arrivals,/404
S26012262046,U04954,2026-01-22 15:38:00,2026-01-22 15:52:20,860s,france,organic,,tablet,/tablets,/search
S26031186147,U04801,2026-03-11 12:03:02,2026-03-11 12:27:00,23m 58s,south africa,direct,,desktop,/new-arrivals,/products
S26011750151,U02423,2026-01-17 22:16:01,2026-01-17 22:41:10,25m 9s,SG,social,influencer_sea_q1,desktop,/tablets,/
S26011510491,U04287,2026-01-15 18:04:31,2026-01-15 18:09:13,4m 42s,CN,direct,,mobile,/new-arrivals,/404
