session_id,user_id,session_start,session_end,session_duration_sec,country,traffic_source,campaign_name,device_category,landing_page,exit_page
S26012140913,U01040,2026-01-21 16:01:52 UTC,2026-01-21 16:09:38 UTC,466,AU,organic,,desktop,/new-arrivals,/cart
S26010576440,U00990,2026-01-05 10:21:13 UTC,2026-01-05 10:51:13 UTC,1800,AU,organic,,desktop,/sale,/404
S26020339131,U01295,2026-02-03 22:32:56 UTC,2026-02-03 23:01:16 UTC,1700,AU,organic,,mobile,/,/products
S26011558096,U03038,2026-01-15 00:01:15 UTC,2026-01-15 00:11:25 UTC,610,AU,organic,,mobile,/deals,/search
S26020227910,U02692,2026-02-02 18:20:38 UTC,2026-02-02 18:36:57 UTC,979,AU,organic,,mobile,/sale,/cart
S26020841948,U02241,2026-02-08 03:58:01 UTC,2026-02-08 04:01:28 UTC,207,AU,organic,,mobile,/deals,/cart
S26032911590,U01955,2026-03-29 11:06:31 UTC,2026-03-29 11:30:54 UTC,1463,AU,direct,,desktop,/,/search
S26031037398,U01715,2026-03-10 15:25:37 UTC,2026-03-10 15:52:05 UTC,1588,AU,organic,,tablet,/,/404
S26022801735,U00642,2026-02-28 21:49:02 UTC,2026-02-28 21:59:39 UTC,637,AU,direct,,mobile,/deals,/
S26030894465,U01239,2026-03-08 23:32:12 UTC,2026-03-08 23:51:35 UTC,1163,AU,organic,,mobile,/wearables,/products
S26031306264,U04712,2026-03-13 23:54:00 UTC,2026-03-14 00:09:49 UTC,949,AU,direct,,mobile,/accessories,/404
S26031150098,U01098,2026-03-11 23:44:47 UTC,2026-03-11 23:54:29 UTC,582,AU,organic,,mobile,/sale,/cart
S26031092079,U04893,2026-03-10 03:11:27 UTC,2026-03-10 03:26:47 UTC,920,AU,organic,,desktop,/,/
S26020240795,U01875,2026-02-02 04:37:55 UTC,2026-02-02 04:46:49 UTC,534,AU,organic,,mobile,/,/
S26032698566,U04616,2026-03-26 06:58:38 UTC,2026-03-26 07:08:48 UTC,610,AU,organic,,mobile,/deals,/
S26010722845,U01967,2026-01-07 12:29:56 UTC,2026-01-07 12:34:16 UTC,260,AU,organic,,desktop,/deals,/products
S26032918547,U00112,2026-03-29 07:39:22 UTC,2026-03-29 07:42:04 UTC,162,AU,organic,,desktop,/new-arrivals,/
S26020390191,U04465,2026-02-03 16:00:35 UTC,2026-02-03 16:27:47 UTC,1632,AU,organic,,mobile,/,/search
S26031424064,U04847,2026-03-14 08:12:09 UTC,2026-03-14 08:15:05 UTC,176,AU,direct,,desktop,/,/404
S26033057266,U01942,2026-03-30 15:57:50 UTC,2026-03-30 16:23:15 UTC,1525,AU,organic,,mobile,/new-arrivals,/cart
S26012674189,U01769,2026-01-26 19:08:44 UTC,2026-01-26 19:32:11 UTC,1407,AU,direct,,mobile,/deals,/cart
S26020792236,U02290,2026-02-07 11:39:30 UTC,2026-02-07 11:58:58 UTC,1168,AU,direct,,desktop,/phones,/search
S26011020273,U01789,2026-01-10 09:56:47 UTC,2026-01-10 10:20:36 UTC,1429,AU,paid,asia_pacific_launch,mobile,/sale,/products
S26022674310,U01060,2026-02-26 10:56:21 UTC,2026-02-26 11:07:26 UTC,665,AU,paid,asia_pacific_launch,desktop,/deals,/
S26032250298,U03562,2026-03-22 20:37:07 UTC,2026-03-22 21:00:31 UTC,1404,AU,paid,asia_pacific_launch,mobile,/new-arrivals,/
S26030505066,U00390,2026-03-05 16:57:25 UTC,2026-03-05 17:03:25 UTC,360,AU,paid,asia_pacific_launch,desktop,/sale,/
S26010511590,U00668,2026-01-05 13:42:56 UTC,2026-01-05 14:11:00 UTC,1684,AU,paid,asia_pacific_launch,mobile,/deals,/
S26010321624,U00658,2026-01-03 05:15:40 UTC,2026-01-03 05:24:17 UTC,517,AU,paid,asia_pacific_launch,tablet,/tablets,/search
S26011803812,U01262,2026-01-18 14:29:45 UTC,2026-01-18 14:34:17 UTC,272,AU,paid,asia_pacific_launch,desktop,/sale,/404
S26010541261,U01465,2026-01-05 00:36:09 UTC,2026-01-05 00:50:20 UTC,851,AU,paid,asia_pacific_launch,mobile,/new-arrivals,/search
S26011454953,U01198,2026-01-14 13:02:56 UTC,2026-01-14 13:28:01 UTC,1505,AU,paid,asia_pacific_launch,mobile,/,/
S26010920547,U04022,2026-01-09 17:46:41 UTC,2026-01-09 18:08:31 UTC,1310,AU,paid,asia_pacific_launch,desktop,/audio,/search
S26032404387,U02097,2026-03-24 05:24:37 UTC,2026-03-24 05:28:21 UTC,224,AU,paid,asia_pacific_launch,desktop,/new-arrivals,/products
S26022612928,U00833,2026-02-26 14:11:47 UTC,2026-02-26 14:24:31 UTC,764,AU,paid,asia_pacific_launch,mobile,/new-arrivals,/404
S26011815075,U01060,2026-01-18 04:17:26 UTC,2026-01-18 04:39:18 UTC,1312,AU,paid,asia_pacific_launch,mobile,/new-arrivals,/products
S26013039413,U00176,2026-01-30 11:15:17 UTC,2026-01-30 11:37:47 UTC,1350,AU,paid,asia_pacific_launch,mobile,/deals,/cart
S26030730893,U02036,2026-03-07 15:33:44 UTC,2026-03-07 15:57:40 UTC,1436,AU,paid,asia_pacific_launch,desktop,/deals,/products
S26011786590,U00538,2026-01-17 02:56:48 UTC,2026-01-17 03:23:10 UTC,1582,AU,paid,asia_pacific_launch,tablet,/,/404
S26021313687,U01909,2026-02-13 08:52:24 UTC,2026-02-13 09:17:56 UTC,1532,AU,paid,asia_pacific_launch,desktop,/sale,/404
S26030927345,U02097,2026-03-09 17:53:31 UTC,2026-03-09 18:21:09 UTC,1658,AU,paid,asia_pacific_launch,mobile,/,/
S26021089771,U00481,2026-02-10 08:42:38 UTC,2026-02-10 08:48:19 UTC,341,AU,paid,asia_pacific_launch,desktop,/deals,/products
S26031465382,U04225,2026-03-14 14:38:54 UTC,2026-03-14 15:06:24 UTC,1650,AU,paid,asia_pacific_launch,desktop,/new-arrivals,/404
S26020472520,U01513,2026-02-04 21:47:19 UTC,2026-02-04 22:12:03 UTC,1484,AU,paid,asia_pacific_launch,desktop,/sale,/404
S26030360568,U02290,2026-03-03 17:57:48 UTC,2026-03-03 18:00:56 UTC,188,AU,paid,asia_pacific_launch,desktop,/phones,/404
S26021709482,U03265,2026-02-17 07:01:12 UTC,2026-02-17 07:27:16 UTC,1564,AU,paid,asia_pacific_launch,mobile,/new-arrivals,/404
S26033065821,U02502,2026-03-30 07:06:34 UTC,2026-03-30 07:27:08 UTC,1234,AU,paid,asia_pacific_launch,desktop,/new-arrivals,/
S26020510183,U00765,2026-02-05 03:54:17 UTC,2026-02-05 04:20:40 UTC,1583,AU,paid,asia_pacific_launch,mobile,/sale,/404
S26010782781,U02307,2026-01-07 13:05:59 UTC,2026-01-07 13:18:14 UTC,735,AU,paid,asia_pacific_launch,mobile,/new-arrivals,/search
S26012421192,U02364,2026-01-24 17:53:58 UTC,2026-01-24 17:59:15 UTC,317,AU,paid,asia_pacific_launch,mobile,/audio,/search
S26012247423,U02516,2026-01-22 01:24:20 UTC,2026-01-22 01:51:45 UTC,1645,AU,paid,asia_pacific_launch,mobile,/sale,/
S26031413215,U04265,2026-03-14 15:22:12 UTC,2026-03-14 15:47:19 UTC,1507,AU,paid,asia_pacific_launch,desktop,/,/cart
S26020718157,U03628,2026-02-07 00:20:02 UTC,2026-02-07 00:37:23 UTC,1041,AU,paid,asia_pacific_launch,desktop,/wearables,/404
S26012709236,U02051,2026-01-27 15:40:04 UTC,2026-01-27 15:48:22 UTC,498,AU,paid,asia_pacific_launch,tablet,/,/cart
S26032176949,U02758,2026-03-21 06:59:15 UTC,2026-03-21 07:14:11 UTC,896,AU,paid,asia_pacific_launch,mobile,/new-arrivals,/products
S26021149566,U01706,2026-02-11 09:57:21 UTC,2026-02-11 10:14:17 UTC,1016,AU,paid,asia_pacific_launch,desktop,/phones,/cart
S26011836293,U04534,2026-01-18 16:22:04 UTC,2026-01-18 16:45:59 UTC,1435,AU,paid,asia_pacific_launch,tablet,/new-arrivals,/products
S26030985410,U04374,2026-03-09 02:35:39 UTC,2026-03-09 02:36:58 UTC,79,AU,paid,asia_pacific_launch,tablet,/deals,/products
S26031003232,U00569,2026-03-10 13:04:10 UTC,2026-03-10 13:08:02 UTC,232,AU,paid,asia_pacific_launch,desktop,/deals,/products
S26032869748,U02627,2026-03-28 23:11:20 UTC,2026-03-28 23:30:22 UTC,1142,AU,paid,asia_pacific_launch,mobile,/phones,/404
S26022686833,U01769,2026-02-26 19:14:52 UTC,2026-02-26 19:33:39 UTC,1127,AU,paid,asia_pacific_launch,desktop,/audio,/cart
S26020219100,U02927,2026-02-02 10:45:23 UTC,2026-02-02 10:49:50 UTC,267,AU,paid,asia_pacific_launch,mobile,/sale,/search
S26012124724,U01744,2026-01-21 10:30:46 UTC,2026-01-21 10:45:01 UTC,855,AU,paid,asia_pacific_launch,mobile,/phones,/
S26010231048,U00469,2026-01-02 22:08:52 UTC,2026-01-02 22:34:38 UTC,1546,AU,paid,asia_pacific_launch,desktop,/new-arrivals,/cart
S26030543131,U00003,2026-03-05 00:03:02 UTC,2026-03-05 00:10:38 UTC,456,AU,paid,asia_pacific_launch,desktop,/accessories,/
S26011984975,U02874,2026-01-19 05:02:14 UTC,2026-01-19 05:28:07 UTC,1553,AU,paid,asia_pacific_launch,mobile,/,/
S26022384448,U02276,2026-02-23 11:14:17 UTC,2026-02-23 11:20:47 UTC,390,AU,social,influencer_sea_q1,desktop,/,/
S26020287023,U02467,2026-02-02 09:40:04 UTC,2026-02-02 09:58:14 UTC,1090,AU,social,influencer_sea_q1,mobile,/,/cart
S26030708030,U02360,2026-03-07 15:33:55 UTC,2026-03-07 15:54:37 UTC,1242,AU,social,influencer_sea_q1,mobile,/,/products
S26011551014,U01652,2026-01-15 04:00:27 UTC,2026-01-15 04:08:00 UTC,453,AU,social,influencer_sea_q1,mobile,/sale,/search
S26030124744,U04051,2026-03-01 18:12:32 UTC,2026-03-01 18:32:18 UTC,1186,AU,social,influencer_sea_q1,desktop,/,/products
S26030317564,U01967,2026-03-03 02:07:39 UTC,2026-03-03 02:21:21 UTC,822,AU,social,influencer_sea_q1,desktop,/sale,/
S26020157609,U02251,2026-02-01 09:54:27 UTC,2026-02-01 10:06:13 UTC,706,AU,social,influencer_sea_q1,desktop,/,/search
S26031999947,U03286,2026-03-19 12:07:11 UTC,2026-03-19 12:18:59 UTC,708,AU,social,influencer_sea_q1,mobile,/,/search
S26032907832,U03960,2026-03-29 08:22:02 UTC,2026-03-29 08:28:19 UTC,377,AU,social,influencer_sea_q1,mobile,/phones,/search
S26021781147,U02036,2026-02-17 01:03:23 UTC,2026-02-17 01:04:50 UTC,87,AU,social,influencer_sea_q1,mobile,/sale,/search
S26011035659,U03152,2026-01-10 15:18:50 UTC,2026-01-10 15:31:32 UTC,762,AU,social,influencer_sea_q1,mobile,/sale,/404
S26011948458,U00623,2026-01-19 08:06:05 UTC,2026-01-19 08:29:54 UTC,1429,AU,social,influencer_sea_q1,desktop,/new-arrivals,/search
S26013199314,U04476,2026-01-31 07:38:50 UTC,2026-01-31 07:46:40 UTC,470,AU,social,influencer_sea_q1,desktop,/phones,/search
S26021022674,U00930,2026-02-10 12:29:13 UTC,2026-02-10 12:42:49 UTC,816,AU,social,influencer_sea_q1,mobile,/,/products
S26011204379,U00248,2026-01-12 17:21:05 UTC,2026-01-12 17:36:48 UTC,943,AU,social,influencer_sea_q1,desktop,/new-arrivals,/search
S26031594672,U01665,2026-03-15 13:30:00 UTC,2026-03-15 13:53:24 UTC,1404,AU,social,influencer_sea_q1,tablet,/sale,/404
S26022080276,U00555,2026-02-20 17:09:25 UTC,2026-02-20 17:33:43 UTC,1458,AU,social,influencer_sea_q1,tablet,/deals,/products
S26010264396,U00668,2026-01-02 04:04:16 UTC,2026-01-02 04:27:14 UTC,1378,AU,social,influencer_sea_q1,desktop,/,/
S26022352694,U03326,2026-02-23 12:19:19 UTC,2026-02-23 12:45:31 UTC,1572,AU,social,influencer_sea_q1,mobile,/new-arrivals,/search
S26011852693,U03862,2026-01-18 16:52:02 UTC,2026-01-18 16:53:43 UTC,101,AU,social,influencer_sea_q1,desktop,/new-arrivals,/search
S26030292482,U04297,2026-03-02 07:28:33 UTC,2026-03-02 07:29:31 UTC,58,AU,social,influencer_sea_q1,mobile,/,/cart
S26011712613,U02479,2026-01-17 01:52:41 UTC,2026-01-17 02:13:38 UTC,1257,AU,social,influencer_sea_q1,desktop,/new-arrivals,/
S26031500311,U04994,2026-03-15 20:36:57 UTC,2026-03-15 21:05:24 UTC,1707,AU,social,influencer_sea_q1,mobile,/phones,/search
S26031198949,U03152,2026-03-11 18:32:56 UTC,2026-03-11 18:35:03 UTC,127,AU,social,influencer_sea_q1,mobile,/new-arrivals,/
S26030688488,U00248,2026-03-06 16:23:40 UTC,2026-03-06 16:43:51 UTC,1211,AU,social,influencer_sea_q1,desktop,/deals,/cart
S26031159682,U02958,2026-03-11 14:53:02 UTC,2026-03-11 15:08:10 UTC,908,AU,social,influencer_sea_q1,desktop,/sale,/
S26020355804,U02393,2026-02-03 07:24:02 UTC,2026-02-03 07:33:13 UTC,551,AU,social,influencer_sea_q1,desktop,/sale,/
S26031022119,U01625,2026-03-10 02:03:24 UTC,2026-03-10 02:32:58 UTC,1774,AU,social,latam_social_push,mobile,/wearables,/cart
S26020936672,U03091,2026-02-09 22:08:45 UTC,2026-02-09 22:36:17 UTC,1652,AU,social,latam_social_push,tablet,/accessories,/404
S26010151259,U04887,2026-01-01 02:37:47 UTC,2026-01-01 02:43:22 UTC,335,AU,social,latam_social_push,mobile,/tablets,/
S26031296851,U00440,2026-03-12 11:50:17 UTC,2026-03-12 12:05:05 UTC,888,AU,social,latam_social_push,desktop,/,/products
S26010253504,U00521,2026-01-02 22:19:24 UTC,2026-01-02 22:28:16 UTC,532,AU,social,latam_social_push,desktop,/new-arrivals,/products
S26032312234,U01100,2026-03-23 10:28:38 UTC,2026-03-23 10:40:13 UTC,695,AU,social,latam_social_push,mobile,/audio,/products
S26010782535,U03938,2026-01-07 03:06:17 UTC,2026-01-07 03:28:33 UTC,1336,AU,social,latam_social_push,tablet,/,/products
S26033046940,U02124,2026-03-30 13:16:28 UTC,2026-03-30 13:21:27 UTC,299,AU,social,latam_social_push,mobile,/sale,/search
S26022733145,U04616,2026-02-27 02:41:50 UTC,2026-02-27 02:45:30 UTC,220,AU,social,latam_social_push,mobile,/,/search
S26020508444,U02250,2026-02-05 17:38:05 UTC,2026-02-05 17:48:04 UTC,599,AU,social,latam_social_push,desktop,/new-arrivals,/404
S26031393382,U00468,2026-03-13 12:33:54 UTC,2026-03-13 12:42:10 UTC,496,AU,social,latam_social_push,mobile,/,/products
S26011158704,U00005,2026-01-11 17:28:54 UTC,2026-01-11 17:34:42 UTC,348,AU,social,latam_social_push,mobile,/,/search
S26010503905,U03353,2026-01-05 20:51:53 UTC,2026-01-05 21:11:23 UTC,1170,AU,social,latam_social_push,mobile,/tablets,/products
S26021668344,U02990,2026-02-16 02:18:49 UTC,2026-02-16 02:29:36 UTC,647,AU,social,latam_social_push,desktop,/phones,/
S26021449785,U01413,2026-02-14 14:24:00 UTC,2026-02-14 14:39:39 UTC,939,AU,social,latam_social_push,desktop,/sale,/products
S26032611208,U03725,2026-03-26 06:03:44 UTC,2026-03-26 06:27:42 UTC,1438,AU,social,latam_social_push,desktop,/deals,/
S26020771865,U03660,2026-02-07 23:13:33 UTC,2026-02-07 23:41:21 UTC,1668,AU,social,latam_social_push,mobile,/phones,/search
S26032624077,U03943,2026-03-26 14:00:21 UTC,2026-03-26 14:21:19 UTC,1258,AU,social,latam_social_push,mobile,/deals,/products
S26033016384,U00438,2026-03-30 08:28:52 UTC,2026-03-30 08:31:47 UTC,175,AU,social,latam_social_push,mobile,/new-arrivals,/
S26012232256,U04607,2026-01-22 16:24:14 UTC,2026-01-22 16:25:49 UTC,95,AU,social,latam_social_push,desktop,/sale,/products
S26021514112,U04812,2026-02-15 13:58:45 UTC,2026-02-15 14:04:19 UTC,334,AU,social,latam_social_push,mobile,/sale,/products
S26022656030,U01819,2026-02-26 05:43:01 UTC,2026-02-26 06:03:17 UTC,1216,AU,social,latam_social_push,desktop,/wearables,/search
S26012207556,U03660,2026-01-22 11:56:37 UTC,2026-01-22 11:59:31 UTC,174,AU,social,latam_social_push,desktop,/sale,/
S26030843432,U01433,2026-03-08 22:53:52 UTC,2026-03-08 23:21:18 UTC,1646,AU,social,latam_social_push,mobile,/sale,/products
S26032775932,U04684,2026-03-27 05:53:51 UTC,2026-03-27 06:08:27 UTC,876,AU,social,latam_social_push,desktop,/sale,/
S26010650571,U01530,2026-01-06 10:51:27 UTC,2026-01-06 10:52:33 UTC,66,AU,social,latam_social_push,desktop,/deals,/404
S26031477283,U00573,2026-03-14 13:49:18 UTC,2026-03-14 14:12:33 UTC,1395,AU,social,latam_social_push,desktop,/audio,/
S26022231497,U02847,2026-02-22 09:33:29 UTC,2026-02-22 09:45:56 UTC,747,AU,social,latam_social_push,desktop,/deals,/cart
S26030375097,U01433,2026-03-03 07:20:30 UTC,2026-03-03 07:43:58 UTC,1408,AU,social,latam_social_push,desktop,/new-arrivals,/
S26020858890,U04379,2026-02-08 17:34:08 UTC,2026-02-08 17:42:12 UTC,484,AU,social,latam_social_push,mobile,/new-arrivals,/cart
S26030649683,U03806,2026-03-06 04:00:50 UTC,2026-03-06 04:27:47 UTC,1617,AU,social,latam_social_push,mobile,/,/
S26032802040,U04348,2026-03-28 04:22:01 UTC,2026-03-28 04:30:44 UTC,523,AU,social,latam_social_push,mobile,/deals,/
S26032005063,U01472,2026-03-20 06:06:47 UTC,2026-03-20 06:21:22 UTC,875,AU,social,latam_social_push,desktop,/deals,/404
S26031578978,U03256,2026-03-15 18:29:35 UTC,2026-03-15 18:37:38 UTC,483,AU,social,latam_social_push,mobile,/deals,/products
S26010210568,U00148,2026-01-02 05:22:37 UTC,2026-01-02 05:42:44 UTC,1207,AU,social,latam_social_push,mobile,/phones,/cart
S26010393474,U03716,2026-01-03 18:23:19 UTC,2026-01-03 18:52:35 UTC,1756,AU,social,latam_social_push,mobile,/tablets,/search
S26031578620,U02016,2026-03-15 05:50:57 UTC,2026-03-15 05:58:46 UTC,469,AU,social,latam_social_push,desktop,/,/cart
S26032797843,U01949,2026-03-27 21:46:51 UTC,2026-03-27 21:50:57 UTC,246,AU,social,latam_social_push,mobile,/sale,/cart
S26012686192,U00765,2026-01-26 02:50:41 UTC,2026-01-26 03:04:59 UTC,858,AU,social,latam_social_push,mobile,/new-arrivals,/404
S26012817027,U04996,2026-01-28 14:04:07 UTC,2026-01-28 14:06:41 UTC,154,AU,social,latam_social_push,desktop,/audio,/
S26020338331,U03049,2026-02-03 17:35:13 UTC,2026-02-03 18:01:54 UTC,1601,AU,paid,middle_east_premium,desktop,/wearables,/search
S26012673212,U03049,2026-01-26 01:22:40 UTC,2026-01-26 01:42:51 UTC,1211,AU,paid,middle_east_premium,mobile,/new-arrivals,/404
S26031662027,U01451,2026-03-16 16:01:28 UTC,2026-03-16 16:02:26 UTC,58,AU,paid,middle_east_premium,desktop,/audio,/search
S26021337183,U03475,2026-02-13 07:07:32 UTC,2026-02-13 07:19:19 UTC,707,AU,paid,middle_east_premium,tablet,/,/search
S26022140329,U01406,2026-02-21 07:07:49 UTC,2026-02-21 07:22:47 UTC,898,AU,paid,middle_east_premium,mobile,/tablets,/search
S26012940178,U02900,2026-01-29 11:17:33 UTC,2026-01-29 11:43:58 UTC,1585,AU,paid,middle_east_premium,desktop,/,/search
S26012960877,U01647,2026-01-29 21:26:15 UTC,2026-01-29 21:32:27 UTC,372,AU,paid,middle_east_premium,desktop,/deals,/search
S26011544360,U03603,2026-01-15 11:30:30 UTC,2026-01-15 11:47:25 UTC,1015,AU,paid,middle_east_premium,desktop,/phones,/search
S26011300619,U03782,2026-01-13 01:55:26 UTC,2026-01-13 02:04:38 UTC,552,AU,paid,middle_east_premium,mobile,/wearables,/search
S26022886461,U03090,2026-02-28 21:55:10 UTC,2026-02-28 22:11:33 UTC,983,AU,paid,middle_east_premium,desktop,/deals,/404
S26032685291,U00741,2026-03-26 15:18:15 UTC,2026-03-26 15:43:06 UTC,1491,AU,paid,middle_east_premium,mobile,/new-arrivals,/404
S26021131185,U01465,2026-02-11 20:17:31 UTC,2026-02-11 20:34:52 UTC,1041,AU,paid,middle_east_premium,mobile,/deals,/products
S26012173104,U01380,2026-01-21 07:29:17 UTC,2026-01-21 07:48:28 UTC,1151,AU,paid,middle_east_premium,mobile,/wearables,/search
S26012192782,U02931,2026-01-21 21:40:28 UTC,2026-01-21 21:56:09 UTC,941,AU,paid,middle_east_premium,desktop,/deals,/404
S26031839943,U03591,2026-03-18 14:47:33 UTC,2026-03-18 14:55:54 UTC,501,AU,paid,middle_east_premium,desktop,/,/search
S26020381764,U00269,2026-02-03 16:12:25 UTC,2026-02-03 16:20:27 UTC,482,AU,paid,middle_east_premium,desktop,/new-arrivals,/404
S26030251471,U03943,2026-03-02 11:50:25 UTC,2026-03-02 12:08:44 UTC,1099,AU,paid,middle_east_premium,desktop,/,/cart
S26010748764,U00498,2026-01-07 02:29:11 UTC,2026-01-07 02:33:42 UTC,271,AU,paid,middle_east_premium,desktop,/new-arrivals,/404
S26012586852,U00390,2026-01-25 05:32:50 UTC,2026-01-25 05:49:16 UTC,986,AU,paid,middle_east_premium,desktop,/sale,/products
S26032125796,U04348,2026-03-21 08:19:49 UTC,2026-03-21 08:26:47 UTC,418,AU,paid,middle_east_premium,mobile,/sale,/cart
S26021231782,U03011,2026-02-12 14:45:35 UTC,2026-02-12 14:49:54 UTC,259,AU,paid,middle_east_premium,mobile,/wearables,/cart
S26011843393,U00400,2026-01-18 10:23:54 UTC,2026-01-18 10:48:46 UTC,1492,AU,paid,middle_east_premium,desktop,/deals,/404
S26012471241,U03924,2026-01-24 16:06:56 UTC,2026-01-24 16:09:20 UTC,144,AU,paid,new_year_gadgets,desktop,/,/
S26031078110,U00833,2026-03-10 02:39:09 UTC,2026-03-10 03:07:56 UTC,1727,AU,paid,new_year_gadgets,desktop,/sale,/products
S26021231720,U02734,2026-02-12 14:05:25 UTC,2026-02-12 14:31:26 UTC,1561,AU,paid,new_year_gadgets,desktop,/sale,/search
S26013115406,U01509,2026-01-31 09:26:47 UTC,2026-01-31 09:50:17 UTC,1410,AU,paid,new_year_gadgets,desktop,/phones,/products
S26021701772,U01528,2026-02-17 01:03:19 UTC,2026-02-17 01:16:15 UTC,776,AU,paid,new_year_gadgets,tablet,/,/cart
S26010974117,U04428,2026-01-09 06:40:13 UTC,2026-01-09 06:43:47 UTC,214,AU,paid,new_year_gadgets,tablet,/new-arrivals,/
S26030254061,U03353,2026-03-02 23:08:03 UTC,2026-03-02 23:13:05 UTC,302,AU,paid,new_year_gadgets,desktop,/,/cart
S26012295708,U02549,2026-01-22 02:07:32 UTC,2026-01-22 02:30:37 UTC,1385,AU,paid,new_year_gadgets,mobile,/,/404
S26012819613,U00707,2026-01-28 04:02:35 UTC,2026-01-28 04:10:48 UTC,493,AU,paid,new_year_gadgets,mobile,/wearables,/products
S26012132055,U03027,2026-01-21 11:55:50 UTC,2026-01-21 12:20:01 UTC,1451,AU,paid,new_year_gadgets,mobile,/,/search
S26031698767,U00262,2026-03-16 13:13:59 UTC,2026-03-16 13:26:05 UTC,726,AU,paid,new_year_gadgets,desktop,/wearables,/search
S26032902172,U00877,2026-03-29 13:26:49 UTC,2026-03-29 13:35:39 UTC,530,AU,paid,new_year_gadgets,desktop,/accessories,/
S26020840493,U03020,2026-02-08 11:47:38 UTC,2026-02-08 11:58:47 UTC,669,AU,paid,new_year_gadgets,mobile,/sale,/search
S26020963891,U04840,2026-02-09 02:36:16 UTC,2026-02-09 02:39:00 UTC,164,AU,paid,new_year_gadgets,desktop,/tablets,/search
S26022298013,U04476,2026-02-22 05:15:21 UTC,2026-02-22 05:33:46 UTC,1105,AU,paid,new_year_gadgets,desktop,/new-arrivals,/cart
S26032431852,U03587,2026-03-24 23:21:04 UTC,2026-03-24 23:36:38 UTC,934,AU,paid,new_year_gadgets,tablet,/new-arrivals,/search
S26011613275,U03952,2026-01-16 21:59:34 UTC,2026-01-16 22:17:24 UTC,1070,AU,paid,new_year_gadgets,mobile,/,/404
S26022141020,U00833,2026-02-21 10:53:45 UTC,2026-02-21 11:03:07 UTC,562,AU,paid,new_year_gadgets,tablet,/,/products
S26020815884,U01370,2026-02-08 16:43:40 UTC,2026-02-08 16:48:10 UTC,270,AU,paid,new_year_gadgets,desktop,/sale,/search
S26012333690,U00663,2026-01-23 02:01:58 UTC,2026-01-23 02:21:29 UTC,1171,AU,paid,new_year_gadgets,desktop,/sale,/products
S26020723707,U04931,2026-02-07 02:51:34 UTC,2026-02-07 03:05:31 UTC,837,AU,paid,new_year_gadgets,desktop,/,/
S26021347717,U04478,2026-02-13 19:16:44 UTC,2026-02-13 19:35:41 UTC,1137,AU,paid,new_year_gadgets,desktop,/wearables,/products
S26011460040,U03756,2026-01-14 00:34:01 UTC,2026-01-14 00:41:36 UTC,455,AU,paid,new_year_gadgets,tablet,/deals,/products
S26031348201,U03562,2026-03-13 18:23:06 UTC,2026-03-13 18:35:01 UTC,715,AU,paid,new_year_gadgets,mobile,/sale,/404
S26010608683,U01652,2026-01-06 07:29:29 UTC,2026-01-06 07:36:06 UTC,397,AU,paid,new_year_gadgets,desktop,/new-arrivals,/cart
S26011638325,U03560,2026-01-16 21:44:23 UTC,2026-01-16 21:53:04 UTC,521,AU,paid,new_year_gadgets,mobile,/,/
S26022130414,U00642,2026-02-21 15:37:01 UTC,2026-02-21 15:39:32 UTC,151,AU,paid,new_year_gadgets,tablet,/wearables,/search
S26020369236,U02304,2026-02-03 16:32:34 UTC,2026-02-03 16:42:50 UTC,616,AU,paid,new_year_gadgets,mobile,/sale,/cart
S26032439763,U02109,2026-03-24 01:40:29 UTC,2026-03-24 02:10:22 UTC,1793,AU,paid,new_year_gadgets,desktop,/sale,/cart
S26032564064,U01465,2026-03-25 23:14:21 UTC,2026-03-25 23:21:56 UTC,455,AU,paid,new_year_gadgets,desktop,/,/cart
S26012811179,U02566,2026-01-28 06:06:53 UTC,2026-01-28 06:29:19 UTC,1346,AU,paid,new_year_gadgets,mobile,/,/cart
S26032107940,U02808,2026-03-21 05:37:53 UTC,2026-03-21 05:43:24 UTC,331,AU,paid,new_year_gadgets,mobile,/deals,/search
S26011817268,U00874,2026-01-18 01:28:39 UTC,2026-01-18 01:49:41 UTC,1262,AU,paid,new_year_gadgets,mobile,/sale,/404
S26012971359,U01022,2026-01-29 23:44:13 UTC,2026-01-29 23:57:07 UTC,774,AU,paid,retargeting_global,tablet,/deals,/cart
